Customer ID,Customer Type,Subscription Start,Subscription End,Monthly Subscription Cost (EUR)
8102,New,2022-07-08,2023-05-28,9.99
8103,Continue,2022-01-21,2022-12-18,19.99
8104,Continue,2022-08-26,2023-05-10,19.99
8105,Continue,2023-01-25,2023-08-19,19.99
8106,Continue,2023-08-02,2024-07-10,29.99
8107,Continue,2022-12-09,2023-06-03,19.99
8108,Back to us,2023-12-28,2024-07-08,9.99
8109,Continue,2022-12-16,2023-10-06,19.99
8110,Continue,2023-02-24,2023-04-11,29.99
8111,Continue,2022-09-14,2023-07-05,9.99
8112,Continue,2023-12-17,2024-07-21,29.99
8113,Continue,2023-05-03,2024-01-24,29.99
8114,Back to us,2023-03-04,2023-05-24,9.99
8115,Back to us,2023-07-21,2024-05-26,29.99
8116,Continue,2022-07-01,2022-09-09,29.99
8117,Continue,2022-12-04,2023-01-24,29.99
8118,New,2023-12-09,2024-12-05,19.99
8119,Continue,2023-11-24,2024-08-24,19.99
8120,Back to us,2023-01-11,2023-02-12,9.99
8121,Continue,2022-05-05,2022-07-09,19.99
8122,Back to us,2022-05-15,2023-05-07,9.99
8123,Back to us,2022-05-22,2023-03-15,29.99
8124,Continue,2022-11-25,2023-11-02,29.99
8125,New,2022-07-06,2022-09-13,9.99
8126,Continue,2023-10-25,2024-09-15,29.99
8127,Continue,2022-03-19,2022-11-30,9.99
8128,Back to us,2023-02-09,2023-12-30,19.99
8129,Continue,2022-08-20,2023-01-29,19.99
8130,Continue,2022-07-22,2023-01-30,29.99
8131,Continue,2023-12-10,2024-06-13,29.99
8132,Continue,2022-11-24,2023-04-14,9.99
8133,New,2022-01-04,2022-07-18,19.99
8134,Continue,2023-05-27,2024-05-21,29.99
8135,Continue,2023-02-05,2023-10-20,29.99
8136,Continue,2023-02-08,2024-01-29,29.99
8137,Continue,2023-11-03,2024-07-05,9.99
8138,Back to us,2022-03-22,2022-08-13,29.99
8139,Back to us,2022-08-19,2022-10-13,9.99
8140,Continue,2023-07-18,2023-09-08,29.99
8141,Continue,2023-10-05,2024-02-02,9.99
8142,Continue,2023-11-28,2024-07-05,29.99
8143,Continue,2022-07-25,2022-12-16,29.99
8144,Continue,2022-12-06,2023-04-27,9.99
8145,New,2023-07-21,2024-01-09,9.99
8146,Continue,2022-12-09,2023-12-08,19.99
8147,Continue,2023-11-25,2024-03-17,9.99
8148,New,2022-01-22,2022-12-08,29.99
8149,Continue,2023-06-28,2023-09-11,29.99
8150,Back to us,2022-07-26,2023-07-01,19.99
8151,New,2023-03-19,2023-07-24,29.99
8152,Continue,2023-05-01,2024-04-12,19.99
8153,New,2023-08-03,2023-12-01,9.99
8154,New,2022-05-04,2023-04-23,9.99
8155,Continue,2023-03-27,2023-08-13,29.99
8156,New,2023-06-06,2024-04-17,19.99
8157,Continue,2023-01-10,2023-06-01,9.99
8158,Back to us,2022-10-16,2022-12-18,29.99
8159,New,2022-09-14,2022-10-17,19.99
8160,Back to us,2023-10-11,2024-04-17,29.99
8161,Back to us,2023-03-26,2023-08-15,9.99
8162,Continue,2022-06-16,2022-12-20,19.99
8163,Continue,2023-05-08,2024-03-22,19.99
8164,Continue,2023-06-11,2024-01-16,29.99
8165,Continue,2023-05-07,2024-04-26,19.99
8166,Continue,2023-06-13,2024-03-22,29.99
8167,Continue,2022-10-08,2023-03-19,29.99
8168,Continue,2023-04-10,2023-10-23,9.99
8169,New,2023-10-03,2024-03-06,9.99
8170,Continue,2023-09-12,2023-10-24,9.99
8171,Back to us,2023-09-16,2024-07-17,29.99
8172,Back to us,2023-12-15,2024-01-29,29.99
8173,Continue,2022-10-24,2022-12-06,9.99
8174,Continue,2023-04-03,2024-02-10,29.99
8175,Continue,2023-11-22,2024-08-15,19.99
8176,Back to us,2023-03-23,2023-07-14,29.99
8177,New,2022-06-03,2023-02-10,9.99
8178,Back to us,2022-09-24,2023-06-06,9.99
8179,Continue,2023-03-08,2023-04-28,19.99
8180,Continue,2022-12-17,2023-12-05,9.99
8181,Continue,2023-02-05,2023-07-01,29.99
8182,Continue,2022-05-28,2022-08-21,19.99
8183,Continue,2022-03-26,2022-12-07,9.99
8184,Continue,2023-02-04,2023-12-04,9.99
8185,Back to us,2022-09-22,2023-01-31,9.99
8186,Continue,2023-09-26,2024-09-12,19.99
8187,Continue,2022-09-06,2023-05-08,9.99
8188,Back to us,2023-03-26,2023-06-21,29.99
8189,Continue,2022-08-10,2023-07-25,29.99
8190,Continue,2023-04-02,2023-05-17,29.99
8191,Continue,2022-06-25,2022-07-31,9.99
8192,Continue,2022-11-06,2023-07-22,19.99
8193,Continue,2022-02-23,2022-10-14,29.99
8194,New,2022-07-04,2023-06-30,29.99
8195,Continue,2023-07-07,2024-06-08,19.99
8196,Back to us,2023-03-17,2023-08-04,19.99
8197,New,2023-06-12,2024-04-06,29.99
8198,Continue,2023-11-26,2024-04-19,29.99
8199,New,2023-06-24,2023-11-20,19.99
8200,Continue,2023-10-24,2024-02-19,19.99
8201,Back to us,2023-01-23,2024-01-15,19.99
8202,Continue,2022-07-16,2023-01-27,29.99
8203,Continue,2023-07-08,2024-03-20,29.99
8204,New,2023-04-13,2024-01-27,29.99
8205,Continue,2023-04-08,2024-01-16,19.99
8206,Continue,2023-11-03,2024-05-29,19.99
8207,Continue,2022-04-14,2022-07-06,19.99
8208,New,2023-06-11,2023-09-18,29.99
8209,New,2023-07-04,2024-03-12,9.99
8210,Continue,2022-04-09,2022-11-06,9.99
8211,New,2022-07-05,2023-04-02,19.99
8212,Continue,2022-09-20,2023-03-05,9.99
8213,Continue,2022-12-26,2023-06-11,9.99
8214,Continue,2022-07-06,2022-11-01,19.99
8215,Continue,2022-04-21,2022-07-09,29.99
8216,Continue,2023-10-10,2023-12-09,9.99
8217,New,2023-10-07,2024-05-14,29.99
8218,Back to us,2022-07-24,2023-02-14,19.99
8219,Continue,2023-01-08,2023-11-01,29.99
8220,Back to us,2022-01-05,2022-09-16,19.99
8221,Continue,2023-10-16,2024-08-25,29.99
8222,Continue,2022-11-01,2023-08-01,19.99
8223,Back to us,2023-12-19,2024-04-28,29.99
8224,Continue,2022-04-18,2023-01-08,19.99
8225,Continue,2023-03-11,2023-09-22,29.99
8226,Continue,2022-02-07,2022-12-28,29.99
8227,Continue,2023-07-24,2024-06-09,29.99
8228,New,2022-01-12,2022-07-14,9.99
8229,Back to us,2022-01-18,2022-12-23,9.99
8230,New,2023-12-25,2024-04-24,19.99
8231,New,2022-02-18,2022-05-17,29.99
8232,Continue,2023-03-12,2023-07-10,19.99
8233,Continue,2023-01-01,2023-08-01,29.99
8234,Continue,2023-12-15,2024-02-05,19.99
8235,Continue,2023-06-24,2023-12-28,19.99
8236,Back to us,2023-07-01,2024-06-14,9.99
8237,Continue,2023-05-25,2023-12-26,29.99
8238,Continue,2022-01-06,2022-05-27,29.99
8239,Continue,2022-07-19,2023-04-17,9.99
8240,Continue,2022-03-26,2022-10-14,19.99
8241,Continue,2022-03-03,2022-12-14,29.99
8242,Continue,2022-05-14,2023-01-29,29.99
8243,Continue,2023-03-20,2023-11-09,9.99
8244,Continue,2023-10-05,2024-05-29,9.99
8245,Continue,2022-04-11,2022-12-06,9.99
8246,Back to us,2023-11-28,2024-11-19,19.99
8247,Continue,2022-09-09,2023-07-13,29.99
8248,New,2022-07-24,2022-09-15,29.99
8249,Back to us,2023-01-13,2023-02-22,19.99
8250,Continue,2023-07-23,2024-02-12,9.99
8251,Continue,2023-01-22,2023-11-21,29.99
8252,Back to us,2023-01-01,2023-02-11,19.99
8253,Back to us,2023-12-06,2024-02-13,29.99
8254,Continue,2022-07-15,2022-09-23,29.99
8255,Back to us,2022-10-06,2023-05-15,29.99
8256,Back to us,2023-05-22,2023-12-21,29.99
8257,Back to us,2022-01-08,2022-03-23,29.99
8258,Back to us,2023-08-06,2023-09-22,9.99
8259,Continue,2022-12-08,2023-09-22,9.99
8260,Continue,2022-11-01,2023-10-03,9.99
8261,New,2023-12-22,2024-06-04,19.99
8262,Back to us,2022-03-06,2022-06-29,19.99
8263,Back to us,2022-12-14,2023-01-14,29.99
8264,New,2023-05-18,2024-03-14,29.99
8265,Continue,2023-05-27,2024-01-13,9.99
8266,Continue,2023-11-21,2024-04-17,9.99
8267,Continue,2022-08-08,2022-11-02,29.99
8268,Continue,2023-05-07,2024-05-04,9.99
8269,Back to us,2023-02-23,2023-06-03,9.99
8270,Continue,2023-07-20,2024-04-25,29.99
8271,Continue,2023-08-02,2024-01-31,9.99
8272,New,2023-02-02,2023-03-14,29.99
8273,Continue,2023-10-01,2024-03-01,19.99
8274,Back to us,2022-08-20,2023-03-30,29.99
8275,New,2023-03-01,2023-04-29,19.99
8276,Back to us,2023-06-03,2023-10-28,29.99
8277,Continue,2022-08-12,2022-12-12,19.99
8278,Back to us,2023-01-28,2023-07-29,29.99
8279,Continue,2023-01-24,2023-12-16,9.99
8280,New,2022-07-15,2023-05-27,19.99
8281,New,2022-11-28,2023-08-25,9.99
8282,Back to us,2022-04-14,2022-12-24,19.99
8283,New,2022-08-18,2023-01-19,29.99
8284,Continue,2023-04-11,2023-06-19,29.99
8285,Continue,2022-02-21,2022-04-06,9.99
8286,Back to us,2022-09-22,2023-06-25,19.99
8287,Continue,2023-11-03,2024-09-05,9.99
8288,Continue,2022-11-12,2023-02-11,29.99
8289,Continue,2023-01-14,2023-06-25,19.99
8290,New,2023-01-23,2023-07-16,19.99
8291,Continue,2023-06-17,2024-04-21,29.99
8292,New,2023-05-22,2023-11-14,19.99
8293,Back to us,2023-12-22,2024-07-11,9.99
8294,Continue,2022-11-14,2023-03-12,29.99
8295,Back to us,2022-12-06,2023-08-01,19.99
8296,New,2022-10-26,2023-05-03,29.99
8297,Continue,2022-01-25,2022-08-03,29.99
8298,Continue,2022-02-07,2022-04-14,29.99
8299,Continue,2023-08-26,2023-11-20,19.99
8300,Continue,2023-07-07,2024-03-25,19.99
8301,Continue,2022-12-17,2023-09-08,19.99
8302,Continue,2022-12-12,2023-07-06,29.99
8303,Continue,2022-06-20,2023-05-23,19.99
8304,Back to us,2023-12-23,2024-03-11,29.99
8305,Back to us,2023-09-09,2024-05-16,9.99
8306,New,2022-03-15,2022-12-18,19.99
8307,Continue,2023-01-01,2023-09-06,9.99
8308,Back to us,2023-11-17,2024-02-25,9.99
8309,Continue,2022-10-03,2022-12-01,9.99
8310,Continue,2023-02-19,2023-03-27,29.99
8311,New,2022-03-08,2023-02-10,19.99
8312,Continue,2022-09-25,2023-02-19,9.99
8313,Continue,2022-04-05,2022-06-19,9.99
8314,New,2023-12-03,2024-07-09,19.99
8315,Continue,2022-02-03,2022-10-12,9.99
8316,Continue,2023-02-20,2023-11-10,9.99
8317,Back to us,2022-01-07,2022-07-01,29.99
8318,Continue,2023-08-05,2023-10-03,9.99
8319,Continue,2022-06-21,2022-10-31,19.99
8320,Back to us,2023-09-24,2024-02-20,9.99
8321,Continue,2022-04-23,2022-11-26,19.99
8322,Back to us,2022-11-26,2023-11-18,9.99
8323,Continue,2022-04-15,2022-12-13,29.99
8324,Continue,2022-03-11,2022-11-13,29.99
8325,Continue,2023-12-27,2024-10-16,29.99
8326,Continue,2023-09-12,2024-05-03,19.99
8327,Continue,2022-11-11,2023-06-26,29.99
8328,Continue,2023-05-11,2024-03-27,29.99
8329,Back to us,2022-03-06,2022-05-02,29.99
8330,Continue,2022-03-21,2022-12-25,29.99
8331,Continue,2022-04-01,2022-12-08,29.99
8332,Continue,2023-12-05,2024-08-11,29.99
8333,New,2023-12-27,2024-11-01,9.99
8334,New,2023-07-04,2024-04-11,9.99
8335,New,2023-09-26,2024-03-03,19.99
8336,New,2023-01-22,2023-10-10,19.99
8337,Continue,2023-07-01,2024-04-18,29.99
8338,Continue,2022-01-16,2022-06-12,29.99
8339,Continue,2022-04-01,2022-12-04,19.99
8340,Continue,2023-02-14,2023-12-27,9.99
8341,New,2022-09-19,2023-03-10,29.99
8342,Continue,2023-11-11,2024-01-19,9.99
8343,Continue,2022-07-11,2023-01-03,29.99
8344,Back to us,2022-01-25,2022-02-26,19.99
8345,Continue,2022-01-01,2022-06-27,9.99
8346,Continue,2022-04-04,2023-01-06,9.99
8347,Continue,2022-02-25,2022-12-01,29.99
8348,Back to us,2022-06-15,2023-05-28,29.99
8349,Back to us,2023-01-25,2023-03-12,29.99
8350,New,2023-05-08,2024-01-24,19.99
8351,Continue,2023-04-28,2023-07-25,29.99
8352,Back to us,2022-08-08,2023-04-24,19.99
8353,New,2023-09-12,2023-11-21,19.99
8354,Back to us,2022-02-02,2022-04-20,19.99
8355,New,2023-04-23,2023-08-28,29.99
8356,Continue,2023-01-06,2023-04-13,19.99
8357,Continue,2022-04-24,2022-10-12,19.99
8358,New,2022-03-15,2022-12-02,29.99
8359,New,2023-12-17,2024-11-03,19.99
8360,Continue,2022-11-12,2023-03-03,9.99
8361,Continue,2023-06-22,2023-11-24,9.99
8362,Continue,2022-03-25,2022-12-30,19.99
8363,Continue,2023-04-07,2023-10-23,9.99
8364,Continue,2023-12-21,2024-02-17,19.99
8365,Continue,2022-01-28,2022-04-02,19.99
8366,New,2022-01-06,2022-12-16,19.99
8367,New,2023-06-04,2024-01-18,29.99
8368,Back to us,2023-03-18,2024-01-23,9.99
8369,Continue,2022-08-04,2023-06-14,29.99
8370,New,2023-11-24,2024-06-04,29.99
8371,Continue,2022-09-13,2023-04-28,19.99
8372,Continue,2023-08-06,2024-05-07,29.99
8373,New,2023-03-15,2023-12-03,19.99
8374,New,2022-01-16,2022-10-29,9.99
8375,Continue,2023-06-26,2024-06-14,19.99
8376,New,2023-04-12,2023-11-29,29.99
8377,Continue,2023-06-19,2023-12-22,29.99
8378,New,2023-12-10,2024-09-02,9.99
8379,New,2023-08-04,2023-09-05,29.99
8380,New,2022-02-22,2022-09-18,9.99
8381,Continue,2022-02-25,2022-09-17,9.99
8382,Continue,2023-11-03,2024-07-05,19.99
8383,Continue,2023-03-10,2023-07-05,9.99
8384,Continue,2023-06-15,2023-08-21,29.99
8385,Continue,2022-05-25,2023-04-23,19.99
8386,Continue,2023-08-02,2023-10-19,19.99
8387,Back to us,2022-10-18,2023-08-05,19.99
8388,Continue,2023-10-28,2024-10-17,9.99
8389,Continue,2022-03-25,2022-04-26,29.99
8390,Continue,2023-08-18,2023-10-06,29.99
8391,Continue,2023-05-14,2024-01-30,9.99
8392,Continue,2022-06-22,2022-08-19,29.99
8393,Continue,2022-02-16,2022-12-08,29.99
8394,Continue,2022-04-08,2023-04-07,19.99
8395,Continue,2022-04-11,2022-11-19,19.99
8396,New,2022-06-05,2023-03-29,29.99
8397,Continue,2023-11-24,2024-05-09,19.99
8398,Continue,2023-11-23,2024-06-30,9.99
8399,New,2023-02-21,2023-10-28,9.99
8400,Continue,2023-11-20,2024-07-11,29.99
8401,Continue,2023-04-08,2023-10-01,9.99
8402,Continue,2022-05-21,2022-11-02,29.99
8403,Back to us,2022-08-01,2022-11-04,9.99
8404,Continue,2023-12-15,2024-10-26,29.99
8405,Back to us,2023-08-16,2023-12-02,9.99
8406,Continue,2023-02-22,2023-08-31,19.99
8407,Continue,2022-11-10,2023-06-30,19.99
8408,Continue,2023-04-09,2023-05-26,29.99
8409,Continue,2022-07-02,2023-04-16,9.99
8410,New,2023-03-25,2023-08-21,9.99
8411,Continue,2022-01-08,2022-11-26,29.99
8412,Continue,2022-02-26,2022-12-15,9.99
8413,Continue,2022-11-02,2023-05-01,9.99
8414,Back to us,2022-07-23,2023-03-26,19.99
8415,Continue,2022-11-18,2023-06-27,9.99
8416,Back to us,2022-11-09,2023-10-18,29.99
8417,Continue,2023-07-18,2023-11-15,29.99
8418,Continue,2023-11-24,2024-09-01,29.99
8419,New,2022-09-14,2023-07-28,29.99
8420,Continue,2023-04-06,2024-02-07,9.99
8421,New,2023-09-24,2023-11-01,19.99
8422,Continue,2022-12-06,2023-08-25,19.99
8423,Back to us,2022-11-26,2023-03-05,9.99
8424,New,2022-04-25,2023-01-26,9.99
8425,Continue,2022-04-05,2022-05-30,9.99
8426,New,2023-10-11,2024-01-08,19.99
8427,Continue,2023-09-07,2023-12-19,19.99
8428,Continue,2023-10-20,2023-12-04,29.99
8429,Continue,2023-06-23,2024-05-04,19.99
8430,Continue,2023-09-03,2024-05-22,29.99
8431,Back to us,2023-09-09,2024-07-03,29.99
8432,Back to us,2023-12-08,2024-11-27,19.99
8433,Continue,2023-09-04,2024-05-23,19.99
8434,Continue,2023-12-20,2024-01-27,29.99
8435,Continue,2022-07-17,2022-11-05,29.99
8436,Continue,2023-02-24,2023-04-08,9.99
8437,New,2023-07-18,2024-05-02,29.99
8438,Continue,2022-05-27,2022-12-15,29.99
8439,Continue,2022-10-06,2023-09-28,9.99
8440,Continue,2023-03-13,2024-03-07,19.99
8441,Continue,2022-08-15,2022-12-15,29.99
8442,Continue,2023-11-23,2024-05-28,19.99
8443,Continue,2022-11-22,2023-01-23,9.99
8444,Continue,2022-11-14,2023-07-29,9.99
8445,Back to us,2022-01-24,2022-04-21,29.99
8446,Continue,2023-04-27,2023-12-23,29.99
8447,New,2022-09-25,2023-07-11,19.99
8448,Continue,2023-11-01,2024-06-29,9.99
8449,Continue,2023-04-22,2023-11-10,29.99
8450,Continue,2023-01-11,2023-10-10,9.99
8451,Continue,2023-08-25,2024-01-31,19.99
8452,Continue,2023-02-18,2023-12-28,19.99
8453,New,2023-04-10,2024-02-14,9.99
8454,Continue,2023-12-17,2024-11-19,9.99
8455,New,2022-02-22,2022-10-31,19.99
8456,Back to us,2022-12-19,2023-02-27,9.99
8457,New,2022-11-28,2023-03-21,29.99
8458,Continue,2022-08-02,2022-09-20,9.99
8459,Continue,2022-06-02,2022-11-01,19.99
8460,Continue,2023-02-24,2023-08-29,9.99
8461,Continue,2022-04-13,2022-09-30,19.99
8462,Continue,2022-02-26,2022-05-13,9.99
8463,Continue,2022-11-05,2023-07-14,9.99
8464,Continue,2023-07-08,2023-10-14,29.99
8465,Back to us,2022-06-13,2022-12-15,19.99
8466,Back to us,2023-04-25,2023-09-20,29.99
8467,Continue,2022-12-11,2023-11-23,9.99
8468,Continue,2022-12-08,2023-11-03,9.99
8469,Continue,2023-08-26,2024-04-20,9.99
8470,New,2023-06-10,2023-10-06,19.99
8471,Continue,2023-11-27,2024-06-13,9.99
8472,Continue,2023-08-26,2024-08-15,29.99
8473,Continue,2022-09-02,2023-01-03,29.99
8474,Continue,2023-01-26,2023-11-16,29.99
8475,Back to us,2023-07-28,2024-02-06,9.99
8476,Continue,2022-02-06,2022-05-24,19.99
8477,Back to us,2022-02-28,2022-08-31,29.99
8478,Continue,2023-09-04,2024-04-21,29.99
8479,New,2022-11-22,2023-11-03,19.99
8480,Continue,2023-11-15,2024-04-18,19.99
8481,Continue,2022-05-23,2022-08-03,19.99
8482,New,2023-09-17,2024-03-27,19.99
8483,Continue,2022-09-12,2023-01-31,19.99
8484,Back to us,2022-08-05,2023-07-12,29.99
8485,Continue,2023-11-19,2024-03-06,19.99
8486,Continue,2022-08-06,2023-06-25,19.99
8487,Continue,2022-08-04,2023-03-22,9.99
8488,Back to us,2023-08-18,2024-07-05,29.99
8489,New,2022-12-02,2023-06-01,19.99
8490,Back to us,2023-03-11,2023-08-28,29.99
8491,Continue,2022-02-08,2023-01-24,9.99
8492,Continue,2022-07-02,2022-09-10,9.99
8493,Continue,2022-03-09,2022-08-06,29.99
8494,Continue,2023-11-27,2024-03-29,29.99
8495,New,2022-06-22,2023-04-07,29.99
8496,Continue,2023-05-07,2023-08-16,9.99
8497,New,2023-01-26,2023-09-04,9.99
8498,Continue,2023-10-02,2024-03-15,29.99
8499,Continue,2022-12-12,2023-05-08,29.99
8500,New,2022-11-01,2022-12-17,29.99
8501,Continue,2022-09-03,2023-01-25,9.99
8502,Continue,2022-08-17,2022-12-05,29.99
8503,Continue,2022-06-05,2023-04-20,29.99
8504,Continue,2023-03-07,2024-01-29,9.99
8505,Continue,2023-07-21,2024-06-05,9.99
8506,Continue,2023-12-17,2024-09-26,29.99
8507,Continue,2022-10-21,2023-08-03,19.99
8508,Continue,2023-06-25,2023-09-10,29.99
8509,New,2022-04-26,2022-07-03,19.99
8510,Continue,2023-01-13,2023-10-26,9.99
8511,Back to us,2023-03-07,2023-08-21,29.99
8512,New,2022-03-05,2022-08-05,29.99
8513,Continue,2022-04-25,2023-02-14,9.99
8514,Continue,2023-06-09,2023-12-26,9.99
8515,Back to us,2022-01-23,2022-06-30,19.99
8516,Continue,2022-05-23,2022-10-20,19.99
8517,Continue,2023-06-20,2023-09-20,19.99
8518,Back to us,2023-09-23,2024-08-29,19.99
8519,New,2022-06-05,2022-12-10,9.99
8520,Continue,2022-12-05,2023-02-17,9.99
8521,Back to us,2023-11-14,2024-07-07,29.99
8522,Back to us,2023-10-25,2024-04-29,9.99
8523,Continue,2023-09-22,2024-07-07,29.99
8524,Continue,2022-11-13,2023-03-07,19.99
8525,New,2023-08-14,2024-04-03,29.99
8526,Continue,2022-01-22,2022-09-20,9.99
8527,New,2023-06-20,2023-08-17,9.99
8528,Continue,2022-10-02,2023-01-30,29.99
8529,Back to us,2023-05-27,2024-01-02,29.99
8530,Continue,2023-09-11,2023-10-18,9.99
8531,New,2022-08-06,2023-04-17,9.99
8532,New,2022-12-17,2023-09-25,9.99
8533,New,2022-05-22,2023-04-23,19.99
8534,Back to us,2023-04-04,2023-08-25,29.99
8535,Continue,2023-11-28,2023-12-30,9.99
8536,Continue,2022-11-21,2023-07-02,19.99
8537,Continue,2023-12-13,2024-11-03,9.99
8538,New,2022-05-12,2023-02-21,9.99
8539,Continue,2023-08-12,2023-11-15,29.99
8540,Continue,2022-09-23,2023-01-26,29.99
8541,Back to us,2022-12-22,2023-02-06,9.99
8542,New,2023-04-12,2023-08-12,9.99
8543,Continue,2023-04-01,2023-06-12,9.99
8544,Continue,2023-03-23,2024-01-12,9.99
8545,Continue,2023-12-06,2024-04-30,29.99
8546,Continue,2023-04-03,2023-08-15,19.99
8547,Continue,2023-07-11,2024-07-02,29.99
8548,Back to us,2023-07-20,2024-06-08,9.99
8549,Continue,2022-09-20,2023-03-14,19.99
8550,Back to us,2023-01-09,2023-07-27,29.99
8551,Back to us,2022-08-21,2023-03-30,29.99
8552,Back to us,2022-07-16,2023-05-16,29.99
8553,New,2023-12-24,2024-06-10,19.99
8554,Continue,2022-03-22,2022-10-10,19.99
8555,Continue,2022-07-04,2023-03-04,19.99
8556,Back to us,2023-02-20,2023-08-19,9.99
8557,Continue,2022-04-24,2022-09-12,9.99
8558,Continue,2022-07-08,2022-08-30,29.99
8559,Continue,2023-05-05,2023-10-28,9.99
8560,Continue,2022-10-23,2023-10-13,19.99
8561,Continue,2023-05-06,2024-02-09,9.99
8562,Back to us,2022-10-11,2023-05-08,29.99
8563,Back to us,2022-03-21,2022-08-15,19.99
8564,Continue,2023-01-21,2023-05-20,9.99
8565,Continue,2022-02-16,2022-05-30,29.99
8566,Back to us,2023-08-28,2024-02-26,29.99
8567,Continue,2022-09-03,2022-11-06,9.99
8568,Continue,2022-11-10,2023-06-19,19.99
8569,Continue,2022-08-16,2023-04-18,29.99
8570,New,2023-03-11,2023-11-08,19.99
8571,Continue,2022-06-02,2023-01-27,9.99
8572,New,2023-06-13,2024-03-15,29.99
8573,Back to us,2022-02-26,2022-10-24,19.99
8574,Continue,2023-03-10,2023-10-20,29.99
8575,Continue,2023-04-27,2023-12-10,19.99
8576,Continue,2022-07-14,2022-10-07,9.99
8577,Continue,2023-06-11,2024-01-04,19.99
8578,Continue,2022-05-18,2022-09-21,9.99
8579,Continue,2022-08-07,2022-11-22,29.99
8580,Continue,2023-12-08,2024-07-07,29.99
8581,Back to us,2023-03-12,2023-07-27,19.99
8582,Back to us,2023-10-20,2024-01-30,29.99
8583,Continue,2023-09-26,2023-12-09,19.99
8584,Back to us,2023-04-10,2024-01-03,9.99
8585,Back to us,2023-11-25,2024-05-07,19.99
8586,Continue,2022-10-11,2023-05-10,9.99
8587,Continue,2022-10-07,2023-03-24,19.99
8588,Continue,2023-11-12,2024-03-13,19.99
8589,Continue,2023-04-07,2023-09-21,19.99
8590,Continue,2022-05-08,2023-02-07,29.99
8591,Continue,2022-02-21,2022-07-11,29.99
8592,New,2022-12-14,2023-11-21,19.99
8593,New,2022-07-10,2023-06-13,29.99
8594,Continue,2023-10-12,2024-06-14,19.99
8595,New,2023-10-12,2023-12-24,19.99
8596,Continue,2022-04-18,2022-10-04,29.99
8597,Continue,2023-08-08,2024-03-21,29.99
8598,Continue,2022-04-09,2023-01-08,29.99
8599,New,2022-07-23,2023-06-02,9.99
8600,Continue,2022-09-28,2023-06-08,29.99
8601,New,2023-01-22,2023-04-01,29.99
8602,Continue,2023-09-17,2024-04-06,19.99
8603,Continue,2022-07-25,2022-12-26,9.99
8604,Back to us,2023-08-06,2024-08-01,19.99
8605,Continue,2022-01-28,2022-06-17,9.99
8606,Continue,2022-04-17,2022-08-31,29.99
8607,Back to us,2022-07-09,2023-04-13,9.99
8608,New,2022-12-14,2023-04-28,19.99
8609,Continue,2023-07-16,2024-01-30,19.99
8610,Continue,2023-12-25,2024-04-08,9.99
8611,Continue,2023-04-03,2023-12-16,29.99
8612,Continue,2023-11-01,2024-07-17,9.99
8613,Back to us,2023-09-14,2023-10-22,29.99
8614,Continue,2022-02-10,2022-07-31,29.99
8615,Continue,2022-04-16,2023-01-07,29.99
8616,Continue,2023-05-18,2023-07-21,9.99
8617,Continue,2022-07-20,2023-06-02,19.99
8618,Back to us,2022-04-07,2022-06-21,9.99
8619,New,2023-09-06,2023-12-11,19.99
8620,Continue,2023-09-03,2024-07-14,9.99
8621,Continue,2022-12-12,2023-07-28,19.99
8622,Continue,2022-10-18,2023-10-03,19.99
8623,Continue,2023-08-11,2023-11-12,9.99
8624,New,2022-03-28,2022-11-24,29.99
8625,New,2022-10-25,2023-08-31,19.99
8626,Continue,2022-11-23,2023-01-26,9.99
8627,New,2022-01-13,2022-06-15,29.99
8628,Continue,2022-11-21,2023-11-01,19.99
8629,Continue,2023-11-02,2024-05-21,19.99
8630,Continue,2023-07-06,2024-03-07,9.99
8631,Continue,2022-07-21,2022-11-05,19.99
8632,Back to us,2022-09-23,2023-04-07,19.99
8633,Continue,2022-11-22,2023-08-23,19.99
8634,Continue,2023-08-01,2023-12-29,9.99
8635,Continue,2022-12-11,2023-01-27,19.99
